,GroupID,B0,Tm,T0,AIC,Converge
0,654,1.6291888761399955e-05,34398.48400779318,233.01585808062762,8.472296815791935,Y
0,655,4.598925191086704e-05,343918.8353438296,294.011935454612,31.833193579331056,Y
0,656,6.079581260344962e-06,373833.9877551149,267.3802845817721,20.003487268654894,Y
0,657,0.0008436295645798897,307.01060973803175,257.8362695604588,6.088859095286871,Y
0,658,1.4628194939481139e-05,645937.8538354475,278.6192417864543,32.823674375282025,Y
0,659,0.0001398147684459555,325.9846925477114,275.5434348411772,29.378125823876022,Y
0,660,9.443802103739511e-05,319.95139064150965,273.92640597003196,-17.87168242472547,Y
0,661,0.00022544093163495555,326.1567335883344,279.720348527529,19.257584848223434,Y
0,662,1.1511024072882182e-06,2180150.2349514687,290.02162225031003,4.6459709057821925,Y
0,663,0.00029669996961944635,347.3041227140868,288.5204421920989,-5.863701461425629,Y
0,664,0.003647336396008363,315.9651591897744,273.4807000546926,8.537378072911412,Y
0,665,0.0013238305713101273,323.0384687254727,276.59111003656426,35.106058739313795,Y
0,666,0.0019355919270468266,319.90661459374985,266.247689029079,17.236448329219304,Y
0,667,0.0025355161633461567,324.07311658987504,273.1375692195219,26.532638253218217,Y
0,668,0.0027527690061660563,314.1224599917992,275.39271317729896,9.88414421440326,Y
0,669,0.0024281475074356086,326.3824430086949,279.46337991120686,34.33090176895227,Y
0,670,1.0674302433600642e-06,1164459.220944734,269.3192471016179,-4.298485041748966,Y
0,671,0.0005319925030115005,325.84141725424575,279.880928550851,14.681526190795987,Y
0,672,7.74973212815578e-08,2117058.460573209,267.74334265018814,-25.72307775185862,Y
0,673,8.768247716952353e-08,1910940.0152715466,266.6251934058788,-24.59624113297027,Y
0,674,1.0181078590816805e-07,2208324.5092667043,272.9462133405222,-21.104467268664223,Y
0,675,8.76700984274259e-08,2027378.7494203788,268.21029887514635,-24.769477268399044,Y
0,676,1.6420244305643657e-09,295.7087368756537,-142856.5332722338,-90.48477196200724,Y
0,677,2.6197627861881593e-09,300.2868456754893,-181428.7284998459,-53.41515073099593,Y
0,678,2.0231593713048363e-05,309.1419003490083,267.3945598196933,-11.795900346267132,Y
0,679,4.801099335741024e-05,309.88884983319525,271.96681167926346,-30.701999971205574,Y
0,680,0.00012353466730846685,306.190033062592,278.2080499314314,3.440355222397176,Y
0,681,0.00012510702911120035,306.2280652465634,280.79817412304016,-1.5267154020600104,Y
0,682,6.302160581778165e-05,309.27374320419665,270.1784935141221,4.712053955653328,Y
0,683,9.145532020634917e-05,312.1497344672203,287.78793656177703,-7.988231316253174,Y
0,684,2.867196620323868e-05,319.0683535119642,284.5809302789721,-26.47648505883506,Y
0,685,0.00025675338643243957,321.47633341576795,287.1029728991181,2.1884984803176586,Y
0,686,0.00011821211469312622,309.82294830176437,283.8513251165509,-12.851619486079077,Y
0,687,6.615733182688851e-05,316.21867267942764,286.8498241168985,-11.1870101481768,Y
0,688,0.00455542732939058,315.13061366963893,281.48321664257776,36.7928190600156,Y
0,689,0.001196698831830541,317.0575721850279,279.0216707164834,1.003637837518415,Y
0,690,0.00040118930173367395,325.37966571417434,264.85131648380855,-1.9370432060087115,Y
0,691,0.0024617793123338557,317.180119075938,273.43279905805497,39.884164815842226,Y
0,692,0.00022249737504245406,322.2122011541828,259.76607748316263,1.1714982173492867,Y
0,693,NA,NA,NA,NA,N
0,694,2.7787685288967e-05,336.31497670641465,143.22218738091928,-6.187466968273974,Y
0,695,0.00025515573312932,321.0133424028705,247.54827176978247,5.120952538110124,Y
0,696,8.898873333031037e-05,506767.2703224066,285.01956407612715,41.51449939830798,Y
0,697,0.0016948334880869597,1418.1887098974098,284.4350686952597,19.987525373018922,Y
0,698,1.8357809797924217e-05,626405.9142173829,284.3379706942059,21.75538975577746,Y
0,699,2.4611423430564214e-05,327761.6040252108,285.3975978325584,22.304997605596473,Y
0,700,1.8965782382235762e-05,321.70217669072355,270.44044715081907,-165.81041595828475,Y
0,701,1.2475901945358597e-05,309.3267808514321,262.3009971705764,-46.65239903690242,Y
0,702,2.16070325359104e-05,310.0698344400916,270.0417653367978,-39.019240167616516,Y
0,703,0.0006328276559688308,309.2259323779607,273.90124104096503,44.82368913000925,Y
0,704,0.00028297632468795794,304.3529079040766,277.86406296273185,-7.012929586265031,Y
0,705,0.00021658199668120077,302.90081268052444,273.0366856848086,-15.119127411991204,Y
0,706,0.00024566435131370364,298.8127887210352,278.3369641415822,-7.066768549903886,Y
0,707,0.00016224719951190162,302.320651716068,278.8417739034317,-20.351052354151832,Y
0,708,0.00021699481921349454,299.72556236466374,272.49364352934873,-19.143813235596802,Y
0,709,0.00014609068974288502,308.0128377192154,276.74783193578753,-20.618504808467463,Y
0,710,0.00014933874258497406,303.9514202218294,278.0806517382506,-3.6588379267359983,Y
0,711,0.00020262619941895625,303.20196812848144,279.33836974816404,-11.231484429425983,Y
0,712,0.0016739035811677888,311.2354722365613,278.7804733689286,-4.607534642548105,Y
0,713,0.0016572840954650182,304.8309070345917,279.14433773154815,11.204136730525457,Y
0,714,0.0034817497831926966,304.9632466927111,279.0743995215816,20.524554788789445,Y
0,715,0.00025924300524219815,314.86064868310416,280.7123877558115,1.3863304867013078,Y
0,716,0.00018659632588220843,309.24805926284535,277.4882288213478,-7.125379212470396,Y
0,717,0.00040458105676213226,304.3333297283686,280.8696916442276,0.2843772198548482,Y
0,718,2.850989865156234e-06,317.8534953413842,-10873.852515585015,60.366507213734366,Y
0,719,2.4609908169753284e-08,322.2984468331728,-28194.47627408993,-15.651163932978385,Y
0,720,0.00047322243278705216,308.0351120004943,272.1290410468684,16.29029002767436,Y
0,721,2.3455187372088415e-10,342.96239883754083,-302590.1261407033,-32.534796948627836,Y
0,722,0.0012763302029224232,313.3567891389661,275.7348214043684,42.843507891231226,Y
0,723,0.00010286416594058374,313.29052568792684,268.7438018879531,-10.204881899422055,Y
0,724,0.0025822650427785405,315.7733638234131,278.9606140098854,89.18028809504229,Y
0,725,4.711379946028077e-06,104804.68585698293,272.92367186408933,12.268904464345944,Y
0,726,8.01661763038232e-06,43003.84925884589,269.58997660248934,-4.092642585712355,Y
0,727,0.00010669631205081005,1189.989831769686,279.1711309520998,0.669056309516745,Y
0,728,4.738605497620549e-07,344689.3028267038,273.1825196395242,1.0701104533894723,Y
0,729,1.8543005221463957e-07,1084846.2567761075,278.9673455148592,-7.285792650352949,Y
0,730,2.9458667613494755e-07,219677.77398901043,269.5076927597433,-37.829477992502575,Y
0,731,0.00019799052149123173,313.6722511072738,267.77617225706535,-1.8163883699479584,Y
0,732,0.0005923384258201656,315.55734440884527,277.92542594013247,-2.8117905873045377,Y
0,733,0.0010153429995538427,317.1166824463252,281.3503125574862,3.850405435715766,Y
0,734,0.0009038197129234013,273.31684519569325,261.995036159622,18.8507551423071,Y
0,735,0.0007559294388372978,273.15442639569324,264.05639641061356,-3.86875281447149,Y
0,736,0.001589243457231483,317.03026981261866,280.4214988436066,3.8703666949472066,Y
0,737,0.0013281695905046989,318.4855291742792,277.91458493883664,9.788580589301867,Y
0,738,0.000120290411815785,339.5435896770368,285.78524405746725,-8.450158745633688,Y
0,739,0.00016206685338327959,327.6897394309745,286.94450289100234,-5.17812028624593,Y
0,740,0.00020542232609021822,312.50632531975845,263.6276757332394,336.6806573154834,Y
0,741,0.012358474187208424,307.5234233584501,277.49635591238643,34.62133451569437,Y
0,742,2.482422722081109e-07,856065.6251738548,280.3460736254579,-62.469847649490475,Y
0,743,2.1265949561395438e-07,553545.8961029472,281.07509111355535,-78.61177495235795,Y
0,744,0.00023293454653422284,306.7750470732171,269.41226019356435,-11.441847275811465,Y
0,745,0.00027309246475290126,313.0831039577486,279.23729488679083,33.87012302814067,Y
0,746,8.0069613698379e-05,335.7129712679056,286.31548488095035,-37.80892999911657,Y
0,747,3.46186476995046e-05,318.6596194872222,256.22106418459384,-48.649275009305164,Y
0,748,0.0009433175943802935,308.48555222224553,271.7716428829229,-4.969022836123166,Y
0,749,0.000525845914060591,309.88572675208445,266.00940387870486,-6.3990871086347525,Y
0,750,0.0009060858744240609,335.22683616275276,275.7057183476951,4.985126752025809,Y
0,751,0.000537712537791653,331.1832268450206,270.49204915218803,1.871949245645009,Y
0,752,0.0015231551933314312,327.3996843562154,277.6197581167661,21.23875808439749,Y
0,753,0.0015503090669158179,312.04216164234754,275.16881784692816,0.01626058279541276,Y
0,754,0.0015698517203367333,312.7691050382995,272.13047962361173,14.41251037671613,Y
0,755,0.0009620048124170435,310.73993304537,267.3961096042207,-2.2233245779632895,Y
0,756,0.002205287244007959,310.8934011957211,273.81178051675954,18.83463623150291,Y
0,757,0.0011854315244366307,310.5762279607214,267.8143926127046,12.902334358282328,Y
0,758,0.0010543381375246969,347.37389936601966,272.6869512943347,24.469534892145038,Y
0,759,0.001157917439726817,316.9426701134774,270.12249660697955,1.4778107063033996,Y
0,760,0.00017177016242266095,317.8656774491424,277.55494329234926,17.65094408641852,Y
0,761,0.0001675036365029188,318.37225807810336,278.71311769698,19.512625067042382,Y
0,762,2.567826769358673e-05,320.7915411637647,276.0289903016114,-46.452093746983415,Y
0,763,4.3972559179407786e-05,315.5163589370875,284.88578104306976,-82.38135030209196,Y
0,764,5.50226818063836e-05,59140.02102129272,273.2362541599904,44.53448105609488,Y
0,765,1.2362330141101986e-05,881365.9575891992,280.9962686690711,41.89439020290673,Y
0,766,0.0041114957922653485,317.96945201938576,274.55169429575153,56.300523840783256,Y
0,767,3.669804601999507e-06,2498971.308863944,280.58795699489644,31.110440987246783,Y
0,768,0.001436791073529469,323.0913711942589,260.9555660128022,57.80553456969811,Y
0,769,0.002643081076517025,323.0004801018479,278.6663891243763,34.481267455320264,Y
0,770,0.0024722672020933323,322.9230607189651,278.44291025952543,34.082612302834455,Y
0,771,2.6102486199739674e-05,246336.05337604493,287.85960102439833,22.84676607253506,Y
0,772,0.0003253774422494436,310.88527961638766,276.9874356273272,-5.366490395272654,Y
0,773,0.0002670080696440594,308.08573110209136,269.92069357679884,-15.077280668080427,Y
0,774,0.0002020281904599809,307.1672390996763,266.2710146196894,-6.746216248154596,Y
0,775,0.00031363194364519403,312.0646991066028,271.22808257554505,-40.29120774302108,Y
0,776,0.00012901627464705748,306.1647473259842,266.44079487896335,-16.66754525540057,Y
0,777,0.00015853642113811638,306.8896440846736,272.76489994183476,-11.16604752089998,Y
0,778,0.00012434231186796867,306.8701811183807,268.19973354179984,-13.086393154356596,Y
0,779,8.178088881749125e-05,306.6345758682973,258.34849939760875,-12.448397813322547,Y
0,780,0.000177626061609829,309.91811075243055,266.1896432219255,-19.772609144976833,Y
0,781,0.00012103207333194001,306.29322439302683,265.2521209458591,-17.8609168541619,Y
0,782,0.0009749064158515992,309.16708187454736,276.60992508787245,-1.185564446277887,Y
0,783,0.00028341206238120743,308.2750335431296,270.01237279633364,-13.356022793901484,Y
0,784,0.04152160707352807,313.1528028172039,278.2022082713042,88.45701431517469,Y
0,785,0.025423419545883206,313.6459876598163,273.7963987767467,76.52362256550862,Y
0,786,1.4209507397355035e-09,309.6089453534936,-247137.77990406225,-30.535043715864703,Y
0,787,1.5324219673761218e-05,309.539361854281,261.9505755459296,-40.44395526963267,Y
0,788,5.283628497178637e-05,309.8097148583744,284.70035851955356,-16.5205146933671,Y
0,789,2.3654987072986394e-05,310.77017989967425,276.81020131192236,-26.172485723080747,Y
0,790,5.5984498572618335e-06,312.42174106798194,267.0970473301112,-38.75934111027649,Y
0,791,1.659089449297091e-07,114849.01441389418,285.2427731081373,-22.99090702464529,Y
0,792,1.407708785657972e-05,322.884881693711,286.22804814468043,-29.954969542594377,Y
0,793,3.880663447910555e-08,923874.7234786397,285.35598092558087,-34.41670606583616,Y
0,794,0.0003138850954040433,333.72134842590106,289.5559962619192,14.037496528713795,Y
0,795,6.20966806829078e-09,362.8165055244819,-1408698.001936875,37.55084279481517,Y
0,796,6.208447529604804e-05,354.01704031353734,183.93139301385278,32.89720151801676,Y
0,797,3.411073801786169e-08,347.9925719679736,-375238.57383717,44.62689889703652,Y
0,798,0.0007794855278615863,299.2802625235736,269.6407563392402,1.3858856977844871,Y
0,799,9.910200612235849e-07,1540322.2347187335,276.5563962769764,11.910466052075424,Y
0,800,0.00013289319558849774,319.9849198156389,275.5482798323173,-5.089756730901385,Y
0,801,0.0007032377816446482,298.88785189567113,270.77345116025595,-3.8769594287032767,Y
0,802,1.1969194951668075e-06,1101068.1723589383,275.81123526179664,14.316398668519179,Y
0,803,2.1389082255847535e-06,1635348.0420535305,272.0408187761895,17.128136073532854,Y
0,804,0.0024698541637997156,321.32157734152827,268.48306510450124,17.009685165852044,Y
0,805,0.0007036399715635707,315.7494812547229,242.83106250227067,9.990163057021354,Y
0,806,0.0016654370422096972,328.58377602214193,277.75724656678943,16.57827362681944,Y
0,807,0.0010991092620032353,324.1970768817565,260.8126571918093,19.905178271860578,Y
0,808,0.00040823175930669066,314.02695918820655,228.3487759200876,12.131726996091704,Y
0,809,0.0002273352898823167,658.3970076305644,276.35046713483575,5.43696358219007,Y
0,810,0.0014553701398117048,322.1456701342871,267.8166912630928,22.018771466082875,Y
0,811,0.0007487567932119604,314.5308844144906,258.3649411099645,18.654829715086187,Y
0,812,0.0004239332623995522,394.11074740727724,275.8518583165951,-9.463628298104851,Y
0,813,0.001059158022683024,321.59730358896695,266.9862860014442,7.396729048935277,Y
0,814,0.0004921944064615236,314.54036221812834,252.47028508365895,-2.8737496492448678,Y
0,815,0.00041128423190450763,364.17353444510684,278.42856829478296,-0.08725643973206498,Y
0,816,0.002638474895327438,316.9884289323085,271.6512987577996,41.40316472199946,Y
0,817,0.0002652585452317303,316.4101116364588,203.128232635955,3.104977967729165,Y
0,818,1.9512790197745493e-05,130765.37503030628,275.01927211094346,22.756025105788986,Y
0,819,0.0027799231354243845,316.6530444698971,271.0741939640296,40.108214377780925,Y
0,820,0.0004155645597679535,313.9258363155018,213.7901248457726,12.65449487662801,Y
0,821,6.615182905198642e-06,1273107.269366864,277.6905002340535,19.711642072526402,Y
0,822,0.002244980902618154,317.2379690211381,271.88564931192406,33.71590380262004,Y
0,823,0.0005129385616672274,314.80793881919135,248.77251874465665,9.740851303283819,Y
0,824,0.00043464671898072545,470.0885802934887,275.10742679583757,24.084733612654517,Y
0,825,0.0023504108621515323,316.6385885078283,272.63356086356083,33.25654828653273,Y
0,826,0.0011660941486515838,314.42533574717766,267.68934841331685,24.597466865971676,Y
0,827,0.000672871471584579,344.1974223863686,275.7964669833497,13.561964236264515,Y
0,828,0.004772721565098578,317.75155020327077,256.822360379965,48.200965792346125,Y
0,829,0.0038626394908007518,312.76563836646756,255.70951875646725,41.38312159982249,Y
0,830,0.0023634519024366583,323.6497962344594,273.78680833836427,30.3629873589999,Y
0,831,0.003636784465246105,314.02318123444354,266.8245104621731,34.52055875961666,Y
0,832,0.0001848004613305578,366.0826058930594,131.84304542044404,1.61546843061243,Y
0,833,0.0016883626094427384,319.541539394138,276.5542039816965,22.7776666722188,Y
0,834,0.0026612076514438603,316.52037396399857,269.4882474389567,30.26261625499823,Y
0,835,0.0010280624695243512,313.83512103898397,257.3219049226764,27.386082237914696,Y
0,836,0.0015529247391579707,320.56458398516145,277.4439657095653,11.653314933079987,Y
0,837,0.0026547044555368777,316.9949845349451,268.4003572003474,23.20098944180009,Y
0,838,0.0011952072881801594,314.88779319648603,258.4422147930526,18.580401900539623,Y
0,839,0.0014968403295806214,320.1410339085609,277.8112140018037,12.668526728286501,Y
0,840,0.002688783929585574,319.40148280171604,261.9046726888606,30.732822088337002,Y
0,841,0.00140553353187909,314.1906016326662,248.9308610038609,31.211025836266728,Y
0,842,0.000967896466484134,354.0743468425,274.7208613579195,19.39441347465757,Y
0,843,2.683063574512341e-05,326.4214481949247,261.02863520150794,-45.005991676245614,Y
0,844,3.045221822358595e-05,316.0986030702612,265.909651690289,-27.201779236111946,Y
0,845,3.275174893105575e-05,319.90340705712595,277.1215133664447,-29.43253516694739,Y
0,846,1.896624902783066e-05,318.52485898868383,266.21429664079363,-43.28099518191067,Y
0,847,1.561469238554754e-05,319.30581818625603,263.9955503750428,-37.542784922043275,Y
0,848,2.455922782372303e-05,318.982278566724,258.19059647699885,-33.588359657158,Y
0,849,4.0956379346753194e-05,325.20718466154403,269.8528533569827,-50.99218712919942,Y
0,850,3.191242043763691e-05,318.84043046557025,268.39719485071686,-61.465832084350595,Y
0,851,2.6279974658038234e-06,2652.9540361602317,263.75778114516856,-33.56236761467551,Y
0,852,1.3994263623909327e-05,318.9547189146658,269.4824631249046,-76.11212990963293,Y
0,853,2.218026467739721e-05,318.74906945716873,270.16185255173724,-48.54416976040784,Y
0,854,1.2253660456004363e-05,327.4249332526474,264.3869166438761,-68.99656058445585,Y
0,855,2.6825320670473785e-05,318.052474856329,272.3481639844243,-31.853825608794338,Y
0,856,2.6321514930258522e-05,327.7396650699172,272.8369472090305,-30.31218435551979,Y
0,857,4.2710549171348874e-05,316.42539636474993,272.6920936801772,-37.5985207791149,Y
0,858,2.011781134756071e-05,314.98424827394217,273.68676617889383,-41.31225925860956,Y
0,859,3.321726708249317e-05,312.7252638369312,273.52605821012185,-38.82809880457382,Y
0,860,0.5404960312207043,314.7437307786298,286.85038557965066,91.25284642510452,Y
0,861,0.31363069325324916,315.1805152558956,283.888497291129,79.91867210058233,Y
0,862,0.2273196306777507,315.0866992610075,290.8333165766604,66.64157606440284,Y
0,863,0.06743628211649283,316.26144213427466,286.95724154943866,70.82007293034847,Y
0,864,4.857466780738473e-06,6689.241181919782,-4629.726621119127,72.16863061848292,Y
0,865,0.00967971443087637,318.40053779521924,272.56325566361005,58.088787225679525,Y
0,866,2.9587971656508813e-05,1609310.1658851572,283.16518321855165,54.08111871115342,Y
0,867,2.7404783812354384e-05,149254.42278399708,239.44234649466915,54.99292087413142,Y
0,868,0.11054170707099278,315.09283190578657,286.4440255723732,66.27296416268054,Y
0,869,0.0760271154999195,312.0901433935389,285.3801987646906,55.80275056239034,Y
0,870,0.07587268414334603,315.9088067910816,287.03238929927437,71.04512074600808,Y
0,871,8.566245635451255e-06,70242.45481236507,37.26087629858067,58.11778855012948,Y
0,872,1.981350447341008e-05,398538.8029072222,231.0162892073627,60.506123595261236,Y
0,873,0.009075203381288057,335.42910242901013,276.93705199020775,58.39703982574456,Y
0,874,5.5650417217412925e-05,570295.3523134085,281.41010270954536,57.262360078938116,Y
0,875,3.5088794617822247e-06,1870689.6441439565,275.26225746918095,19.79547826506806,Y
0,876,9.878596141328666e-07,2584925.5873890193,273.4284682985706,2.690043391491617,Y
0,877,7.755052958700924e-07,2405904.94843293,275.0461405839179,-7.271712636175932,Y
0,878,0.00013437841506144964,345.492594028226,281.3307578907071,15.989429104879836,Y
0,879,0.00019452464470900727,338.60658793579654,284.9184909327517,13.611689627955514,Y
0,880,0.00028657781311019006,338.7329140219881,280.07164221416963,22.005908783145575,Y
0,881,0.00036745360387044037,336.0973733121537,282.9897864629595,21.826504119433817,Y
0,882,0.0001753928100141364,365.00241414163185,281.2024864922195,26.217540319477195,Y
0,883,0.0002370954074907116,350.1673345487948,283.980456974575,19.093960019397358,Y
0,884,0.00031089105210328625,363.6592716312736,278.61505733990316,32.425509624689006,Y
0,885,0.00041093869743300687,349.1698479324573,281.0952070376447,27.759347340883245,Y
0,886,0.0011738046847835947,358.80971005320765,276.4939752034159,62.35054336849948,Y
0,887,0.004160752376133703,326.83750629624495,278.18183616099947,70.52448877337,Y
0,888,6.471505471001799e-06,1724829.747369079,274.08451482750854,55.88320554612589,Y
0,889,0.0019682714841339505,334.6018781713842,274.8074786648053,50.89667172882514,Y
0,890,0.00331910142740111,330.8309234701839,280.56984194648743,47.93064546617538,Y
0,891,1.1877815443298914e-05,817159.4403244131,275.96002165472555,47.39570585645277,Y
0,892,1.7596149533538654e-05,178603.7352227767,266.9826878967598,48.22061123359049,Y
0,893,0.0036202694005886458,313.24925159965335,276.45253518904747,48.01927996240128,Y
0,894,8.244198433982117e-06,777944.4917924169,266.7521545073961,44.92927777894146,Y
0,895,1.7139293589247612e-05,54050.271315175094,265.767163757771,15.63877156653335,Y
0,896,0.0015291544532529265,323.7986903160375,273.5038511316608,-3.2310974272995026,Y
0,897,2.246899177162785e-05,330663.2019927724,276.69210219711323,18.64655752485665,Y
0,898,0.0018645212959916837,336.42270797247704,276.9575900726001,12.94492867889505,Y
0,899,0.07188630122721988,309.51321333672684,271.1931026222414,57.533999266714105,Y
0,900,0.005502320542033999,304.3883799856506,274.7125397615797,29.774441979388456,Y
0,901,8.217069359039704e-06,482745.5109134624,275.1192887044337,0.3922007650822401,Y
0,902,1.8399427514380722e-06,605257.6208746462,275.71165521782285,-38.29459523760606,Y
0,903,0.0005542191287680929,418.3954604766313,288.1908600938899,-30.57890423302031,Y
0,904,2.1439472853550447e-06,614351.281550235,286.77811091449587,-15.243781062809163,Y
0,905,0.0007905901729251748,450.3446460596358,289.1649154880057,-18.30272781065066,Y
0,906,2.634561484498233e-06,435589.2703876805,287.05888825106933,-25.35455418057218,Y
0,907,9.460379195004719e-08,1657199.5998738136,280.4004156378346,-23.48904427027164,Y
0,908,4.869243635930457e-08,1366877.4692851524,278.21160651935253,-28.20189975618792,Y
0,909,1.4593933517131095e-07,1574305.2612294792,280.620247223661,-17.835399964104663,Y
0,910,7.624603043269873e-08,1332203.3421802237,277.2012490249134,-24.91534904922108,Y
0,911,1.3425877070799257e-07,1595205.7766370855,280.3623164358469,-18.76002249782987,Y
0,912,1.0954682835070887e-05,377.3791857277926,280.76413391750526,-39.167747527461145,Y
0,913,9.940365630568555e-08,1640342.7653151427,281.0557093232771,-23.038172228152973,Y
0,914,2.2038626803417366e-06,1670588.3297455655,280.33875442610366,8.045599545387065,Y
0,915,7.931606985380871e-07,1356939.5760981715,278.2430342729685,0.0017683995054484924,Y
0,916,1.8696748431926805e-06,1604423.1622986891,280.69211259204366,7.606665286108866,Y
0,917,1.1196934211794278e-06,1297015.4672574357,277.0582201683578,1.8992845220526648,Y
0,918,1.8751948288177016e-06,1610154.0385159953,280.24088279231535,7.495771865848514,Y
0,919,0.00013215105677180582,382.4392118463107,280.74804274885804,-16.988771700846634,Y
0,920,1.8312628827340643e-06,1637559.7518633383,281.0297063848865,6.165149423180925,Y
0,921,0.001366068740299412,308.3727511876796,274.3463438425176,27.694224291014716,Y
0,922,8.068207796483604e-07,1175884.4199210578,269.04242652976717,13.389223222711003,Y
0,923,0.0004958677079765728,327.6344191087016,277.94507724044763,17.648121797892465,Y
0,924,1.0312694691972411e-05,234745.3339422248,229.3952753740405,11.927450418038365,Y
0,925,2.10454743617102e-05,145953.72375657735,255.06958339062783,36.71170029427722,Y
0,926,2.8486607336667244e-07,505.02790505749505,-82832.87892456578,20.0511825985743,Y
0,927,0.002497977123152011,311.5279464010712,260.9217979702827,37.25287834031901,Y
0,928,2.937463604535054e-05,62089.984375175736,250.75111335926223,21.48786245318501,Y
0,929,2.3058232626761534e-05,154375.42376825007,259.45499001357643,34.54963580051957,Y
0,930,9.52203290304517e-05,369.43184916968687,-120.21546185627139,19.77822128381093,Y
0,931,0.0005418943011813717,338.68550991586835,199.16230828466715,48.57905506042137,Y
0,932,0.0031868158533141055,331.3361183356209,275.4061096776292,33.87250617263922,Y
0,933,0.0016797116847994081,362.3255626878628,268.62502765274047,34.54156017004281,Y
0,934,2.075214802475402e-07,446.4039486282538,-132140.94428560982,20.29719642759048,Y
0,935,1.9769044610307236e-07,370.7231369296988,-194542.34663017068,42.19845973124278,Y
0,936,6.201987525037375e-07,169232.3462835973,269.2582008172359,-907.8672019478897,Y
0,937,3.298574922288722e-05,2579385.6816704734,275.04204134251177,73.09577468629773,Y
0,938,9.174892445575446e-05,2444036.8290428026,276.05968635257506,62.68839863171189,Y
0,939,2.9228581423405367e-07,1053044.3280009946,273.0672324438385,-118.77003128895129,Y
0,940,8.846571812988186e-05,292.1313700197379,275.9954199535764,-1339.405463786618,Y
0,941,0.00011242562436300743,285.00607540182216,271.15283664322345,-1102.878931831328,Y
0,942,0.00017698317031010076,292.7931867897337,280.0554316254525,-313.24378378176186,Y
0,943,3.1119205872528697e-07,117147.5556619447,265.66364044886615,-1411.9015692848454,Y
0,944,5.8212637576665336e-05,298.1605246776328,280.1036639561158,-1343.8011427906497,Y
0,945,5.236767817256976e-07,99833.46695140214,268.52174910681384,-1213.0591621170126,Y
0,946,NA,NA,NA,NA,N
0,947,0.0010124459864928295,305.5791310767681,272.42384402254254,38.76317775675553,Y
0,948,0.0011732019243462033,317.2840763979645,279.8864822676171,32.196119729955335,Y
0,949,0.0005411632022728555,369.9962641834756,276.93578465966567,11.650707746338076,Y
0,950,0.0011010051518293052,312.3829831474687,277.11044637978057,15.539057853537056,Y
0,951,1.4204652537314215e-05,22875.750306186634,280.95567668393306,86.83611982681657,Y
0,952,1.4027786569686586e-06,2127249.531008531,279.12617288766853,9.553576219777092,Y
0,953,0.00024834337219120254,325.4269150253414,274.74163044596423,-4.240932649762829,Y
0,954,3.9885968709836156e-08,3149378.6121062166,275.6578639674921,-22.287359662777703,Y
0,955,4.098965926815097e-08,2827986.4275819366,277.31341742252727,-15.66880081556306,Y
0,956,5.5186442750791605e-08,2900049.225128398,276.56858159672794,-15.449713661481312,Y
0,957,4.7428114179453475e-08,3771910.6639278512,274.94905220029614,-20.90940609735154,Y
0,958,4.341116689702193e-08,4052091.549047414,272.4429654525826,-24.369207259914617,Y
0,959,2.1235362725181865e-08,3364304.1789423036,276.515884621091,-25.201543430252062,Y
0,960,3.3595459821964274e-08,3167778.116725287,277.54728141452944,-18.97919367108334,Y
0,961,2.5976674091622912e-08,3487193.2891256176,276.59612601616595,-23.223962430251174,Y
0,962,1.4051203535917575e-06,2420628.5942088286,278.3401467229223,16.939359703649572,Y
0,963,1.8781636217900638e-06,2300245.5431989483,277.24382129178633,18.63657076934544,Y
0,964,3.7325144019418887e-06,898316.8686849932,276.9046435057684,16.012145051723397,Y
0,965,4.514547119915346e-06,1244644.3515401506,283.3769108254485,16.924365514773385,Y
0,966,3.1083768895242097e-06,801907.164348033,272.2612359275988,13.972118551306005,Y
0,967,0.004061367778890531,313.20765075667924,289.6280306,25.814268566622346,Y
0,968,0.0026449993544854435,314.0553127848096,290.10626227408284,23.22272919504014,Y
0,969,4.4254485141408985e-06,493305.19360697677,270.3644019048925,19.737380015600444,Y
0,970,6.627546933789935e-06,643566.2557770597,277.11687298543495,27.93720190518284,Y
0,971,0.002357084505398438,318.6579324669706,287.6462661422346,26.763311356324667,Y
0,972,0.0011111177868025986,328.01172354353577,283.6928671378933,25.43679226054918,Y
0,973,3.76845970142044e-05,342.49726539718426,269.89422003354525,-33.016698883664205,Y
0,974,5.6931705619439744e-05,328.67440160960933,273.57165849492424,-14.741606610636687,Y
0,975,2.0984750112111055e-07,1467236.323684602,272.05670598624664,-14.693956740334606,Y
0,976,8.231931216953345e-05,320.04969290149637,277.84651516355063,-21.60817073898396,Y
0,977,6.42451982446495e-07,149102.59456707936,272.3250559676637,-14.210130332186512,Y
0,978,3.9997230796380505e-05,339.4939023462095,270.93181948057054,-13.820161862001328,Y
0,979,7.525043968775937e-05,322.5036792162983,277.6305894343581,-7.229580393716425,Y
0,980,4.970783340853566e-06,86760.78239451643,273.2818276060075,47.4595516513696,Y
0,981,0.0011039172461476986,295.5401894292693,281.4716138120093,28.067744636214382,Y
0,982,0.003233318681826101,293.5471254705748,287.13494000679026,0.6801485346217993,Y
0,983,2.0905819324018e-06,456051.5945035202,275.5175397960185,-9.217971800511906,Y
0,984,0.004584786978340782,293.24863126929296,288.076787667597,2.568552024041217,Y
0,985,0.0008538468775852175,299.8328940638365,285.5673308846123,2.3306310202785676,Y
0,986,6.029879018787354e-07,75609.08051440089,268.6703635893285,-104.04617907639495,Y
