,GroupID,a,b,c,d,AIC,Converge
0,1013,27724.696308048962,-289.72845973702204,1.0082371233582088,-0.0011682211322860633,-3.5645762485723367,Y
0,1014,24925.10396642342,-257.2987257653031,0.88441948668714,-0.0010121876207954733,-11.909668655547119,Y
0,1015,-2919.4818552767274,30.03495721792014,-0.10303446834737684,0.00011790903013956493,-18.2781041592633,Y
0,1016,-4157.933156038655,43.14716000381467,-0.14919469745286554,0.00017192957776017835,-75.54069556173957,Y
0,1017,3862.2074116771623,-40.49898137385113,0.1410545287108413,-0.0001631201740339973,-75.0197881079177,Y
0,1018,3332.3916417675473,-35.205914566774474,0.12348651263178746,-0.00014375646311196434,-81.38546169006675,Y
0,1019,4879.966012143146,-49.42226204438687,0.16646518003839209,-0.00018640746328891253,-109.95811660106129,Y
0,1020,2331.2435811237356,-23.486782270615763,0.07870028260854979,-8.767981565021864e-05,-121.49574696879182,Y
0,1021,-383.72586116450765,3.973408836653027,-0.013744195672984816,1.5886140487341632e-05,-171.63452355336918,Y
0,1022,-580.5105976233842,5.91971919619417,-0.02015445469657917,2.2917919549380557e-05,-165.31082377295158,Y
0,1023,-318.22542174413974,3.216465156244967,-0.010856165522882153,1.2241561916074782e-05,-157.36210350431995,Y
0,1024,-225.5973176364267,2.2538508903941996,-0.0075184111041969506,8.379527411144667e-06,-187.23377452968836,Y
0,1025,18662.74956979295,-189.95899415877304,0.6436604260628332,-0.0007259033344583062,2.224166537911289,Y
0,1026,21414.321127152103,-223.62176224292023,0.7776598443972729,-0.0009005149589935462,6.470085393848237,Y
0,1027,-1763.9417009577955,17.76992137413547,-0.05970914474729102,6.699613015752318e-05,-20.96806778417976,Y
0,1028,-7812.191582248283,80.14193029053175,-0.27400225376530435,0.0003122829623587414,-12.713404587949356,Y
0,1029,30553.10175367044,-316.704756857846,1.0931389994126224,-0.0012560460795243348,-4.301435849050025,Y
0,1030,17163.35482621694,-174.50741876882816,0.5906601525605888,-0.0006652917686339306,4.1213590252406815,Y
0,1031,73298.9144720986,-761.0499716775778,2.6319805301694412,-0.003031459319728627,7.483493917944062,Y
0,1032,15094.530721163019,-152.35611497447897,0.5107159269034109,-0.0005680794728797335,-0.4547864463910969,Y
0,1033,51890.17940665197,-562.0625607351042,2.0260922771087078,-0.0024301357892571956,17.495290097577275,Y
0,1034,87229.10043434017,-939.9305463853789,3.371406430149234,-0.004024842469283752,-5.187093552003265,Y
0,1035,100052.7368967077,-1082.5603633927162,3.9008750382921744,-0.004680329687418822,0.5914802422188785,Y
0,1036,-258.19415669687004,-8.058699359199974,0.0670276470205788,-0.00012442815785256391,-9.176501433202652,Y
0,1037,-73557.82922810214,765.8587016725296,-2.6594609787116785,0.0030819725617296546,6.132076559543453,Y
0,1038,20755.062829314247,-241.36712589701347,0.9241356151160454,-0.001165819591278146,-0.11675549688263764,Y
0,1039,1922.3608075563866,-38.300684454104875,0.19646704749611582,-0.00029966214803986814,3.4579465505609477,Y
0,1040,57456.932422217695,-607.4679992088674,2.1389675310741927,-0.0025079396338461906,0.2988076168260676,Y
0,1041,80252.84896747264,-851.7583896959026,3.010441640211396,-0.0035427317455218894,0.015037691841246925,Y
0,1042,75581.61368471346,-800.6379994386442,2.824468630675261,-0.003317791673811752,-4.170183633706877,Y
0,1043,72398.40257992496,-768.743909632716,2.718121947994424,-0.003200000301726511,10.001278400265928,Y
0,1044,44288.31316729915,-472.0248785596074,1.674697720510254,-0.0019776215935459114,1.7127918816849474,Y
0,1045,4377.5302855229975,-49.3638054039276,0.18148114199073748,-0.00021742699473974026,-10.563135929325355,Y
0,1046,83741.91846077389,-887.9918848048251,3.1352488214187937,-0.0036854192676296885,-4.148526507276081,Y
0,1047,12805.522214123193,-139.54673745138496,0.5034231044850241,-0.0006009061546299294,0.7955968834783302,Y
0,1048,100782.44138443565,-1066.913339074901,3.7610465547004095,-0.004414553770029798,0.8832412961195413,Y
0,1049,-1878.5534823150929,15.830526235593615,-0.04380460360191515,4.048079704193664e-05,-0.6041446836133453,Y
0,1050,-26460.496094333343,274.57120633276776,-0.9506580016720707,0.0010987669825562438,8.107519149379218,Y
0,1051,-12701.663786826295,133.41311978496958,-0.46809203153566914,0.0005488524816525055,-3.9754629461424287,Y
0,1052,11279.175172905985,-116.44315473418534,0.39911136430059363,-0.000453888731512572,-15.952775479665455,Y
0,1053,-38177.97324659541,379.9113687774599,-1.2586289919598748,0.0013885057766797665,-32.76072303762435,Y
0,1054,1361.2859739283194,-19.112656526581475,0.08271122621817034,-0.00011343655401546026,-14.625230560631973,Y
0,1055,3212.7229378078955,-32.85830580568802,0.11184224089015887,-0.00012667192463085554,-28.830854929065595,Y
0,1056,5400.17000539514,-54.47157652481931,0.18283908420317246,-0.00020418029107358582,-29.560517686093114,Y
0,1057,58.18700698616732,-0.30494072901635866,-1.0220018572343261e-06,1.2663547206771968e-06,-28.131201883575635,Y
0,1058,228.28588122426996,-2.19712666999073,0.0069282786646088805,-7.108450755446348e-06,-21.799502892817934,Y
0,1059,48585.59145093271,-502.5491242236411,1.7309456565773262,-0.0019851434066991435,11.587311220655998,Y
0,1060,14925.73146614538,-154.5000393971459,0.5331456502474957,-0.0006132105930401761,1.3695605285621362,Y
0,1061,18344.714908979888,-192.70398913484075,0.6735643053119342,-0.0007830458322254284,-9.170488920543743,Y
0,1062,-2009.807252387824,19.626699189464013,-0.06423040724550633,7.075071505523045e-05,10.880313717856799,Y
0,1063,-5337.787664331228,54.46110710800803,-0.18583347844405468,0.0002122440514819488,-19.157935971098944,Y
0,1064,238283.67210217536,-2448.8821239100444,8.383602570319841,-0.00955981925525028,17.810983770536776,Y
0,1065,34014.64288575333,-357.32065328641016,1.2476418997755505,-0.0014472465066109794,10.001135032291977,Y
0,1066,15381.964884807036,-156.22441772452316,0.528525700234558,-0.0005954769481464414,-22.41468055942435,Y
0,1067,-2539.6626697308475,20.58094263649202,-0.05271303103971747,4.1239088720638396e-05,-17.115114177480017,Y
0,1068,2157.3948598436236,-23.65458302041521,0.08595095160476485,-0.000103414327570275,-40.032036099056256,Y
0,1069,-4640.806713759485,44.1473378565775,-0.1394184742644142,0.00014622344034688592,-40.826307083091486,Y
0,1070,1171.240923188706,-13.20845966664051,0.049196871850585196,-6.049078808690884e-05,-32.85964977317108,Y
0,1071,-5535.652902272558,52.73299609998231,-0.1669321351425779,0.0001756706672873873,-25.215483743073662,Y
0,1072,8614.019208651438,-89.493047088336,0.309150448233191,-0.00035503559288413465,-16.80266929634305,Y
0,1073,18525.159091891073,-196.95305416359494,0.6960901103635758,-0.0008177715078059975,29.329184169817932,Y
0,1074,268189.18438141,-2750.354189734526,9.390522817988284,-0.010671586146061908,25.2576024083808,Y
0,1075,224718.81412094075,-2276.82012402769,7.678136902572134,-0.008615718273553096,31.403354364294806,Y
0,1076,3177.4708659094035,-39.76184380369815,0.16028716359673734,-0.00020931086889587044,9.03341989883305,Y
0,1077,-50149.81790165859,495.317107771065,-1.6291479589441493,0.0017853893468026004,-3.0627790269226676,Y
0,1078,48.558657506208235,-19.50765062184288,0.1285582424212078,-0.00021241915539241192,18.601743633989216,Y
0,1079,-14845.13237312574,130.1927925614274,-0.37335843651773853,0.0003488967137998196,7.01549301462884,Y
0,1080,-20927.038497962156,196.26749174691912,-0.609365765499166,0.0006268511513258544,16.551119008745694,Y
0,1081,-141801.11660608734,1407.225547564858,-4.65185768858345,0.005123778355630819,13.406761815275782,Y
0,1082,35889.25022516916,-390.4466738052544,1.4054101269676758,-0.0016739865427616027,27.22887681808854,Y
0,1083,31731.42516485003,-342.36614861412926,1.2221917736347943,-0.001443590700681457,11.98442974324944,Y
0,1084,385.9543157706758,-8.04783565279008,0.040942063767391124,-6.107277766152766e-05,-29.96320443456458,Y
0,1085,6226.411880559229,-64.52215715938293,0.22214720437478083,-0.00025406700680172977,-46.15597688156682,Y
0,1086,6625.611676436722,-67.37904588098402,0.22799705554908323,-0.000256643653279894,-29.824974271616952,Y
0,1087,4253.52991200694,-43.554489759295386,0.14859745628142532,-0.0001688371093969324,-41.405255706928614,Y
0,1088,6166.641627671055,-63.33699779627022,0.2163300555833943,-0.0002456633767661731,-35.76453910744503,Y
0,1089,-4061.562409796127,38.73892878098286,-0.12276573717095364,0.00012931765410763556,-39.723439600146904,Y
0,1090,-3234.064905722157,30.214060552626112,-0.09412839050093066,9.798609176514613e-05,-22.031948755994943,Y
0,1091,12776.88707752872,-128.16166515342385,0.4282604610671828,-0.0004765962805090659,-26.09789591057568,Y
0,1092,5660275.65038705,-61741.32226666579,222.9590112836149,-0.26666067213867534,99.01000612661122,Y
0,1093,-11192874.517398333,110358.47310590492,-362.0378751276631,0.3952028669599911,51.05442084116196,Y
0,1094,150747.67365818197,-1616.8848783511498,5.764210368789671,-0.006828360493458872,11.733152728728527,Y
0,1095,76950.08760001355,-873.1882066274021,3.273684767803322,-0.00405703603994174,34.37518331763058,Y
0,1096,-160154.84919906527,1611.861415292712,-5.396757642532982,0.006014217132360716,24.23473605976933,Y
0,1097,-150876.48211762396,1509.2647227273794,-5.020608800393646,0.00555657436218401,20.65110102842148,Y
0,1098,2003.17870914682,-25.61144104852958,0.10452062729929895,-0.00013780620962244275,-8.874246829802775,Y
0,1099,2684674.3530615605,-26343.369732784515,86.10329157445217,-0.09373373536432256,41.80800880583607,Y
0,1100,4974677.906135973,-47700.25577382324,152.4289692624776,-0.16232648721633317,49.08706913964014,Y
0,1101,-21915.05181927564,218.57933836105187,-0.7252237376991706,0.0008008599491703926,-15.026389163552228,Y
0,1102,-26262.071333352418,260.176469348978,-0.8577917841114056,0.0009415574946006798,-36.35087360018513,Y
0,1103,-13090.384994554095,125.50916645021128,-0.39945975451709553,0.0004222457481090259,2.7716210837860444,Y
0,1104,3203.1669728910747,-44.404135717264936,0.1904250189948141,-0.00025906651282579107,-9.228538631863966,Y
0,1105,1370.8186657104427,-24.60414607717618,0.11893061573742358,-0.0001730579000768824,-2.9543788259883392,Y
0,1106,14708.952803211057,-158.83881289097542,0.5683367914165637,-0.000673579329195048,-0.2786011136259354,Y
0,1107,57543.869189721794,-606.74965416388,2.126725234026222,-0.0024770989630926144,12.91250157009032,Y
0,1108,50253.47859228632,-522.4908213187808,1.806481535718875,-0.0020762648910209324,2.2436426023454494,Y
0,1109,11409.242930304212,-117.74255780616336,0.40179915710503744,-0.00045269757740160136,-9.7268743749752,Y
0,1110,-23021.776984947217,230.85659109255593,-0.7700730135335189,0.0008549571073690356,-7.2939771232474975,Y
0,1111,-33549.699891393495,336.95076401625715,-1.1268764309175254,0.0012553531478150526,-34.485051264056075,Y
0,1112,6226.160164353853,-72.4073515450596,0.2762556013682147,-0.00034646184918623105,1.6242015196640107,Y
0,1113,-41467.434720998666,413.2387596411584,-1.3713294474036166,0.001516395440179414,-15.974457758260638,Y
0,1114,176.7929813086904,-9.104608859332332,0.05452087624434987,-8.632854401761338e-05,2.287572492782984,Y
0,1115,-667.5731771582584,-1.7034756347022195,0.03359470757220132,-6.758876526162382e-05,11.053866979481274,Y
0,1116,-26619.626764604644,255.4671951827652,-0.8153046006656709,0.0008666736588751281,10.71359174621901,Y
0,1117,55359.20980793468,-568.5531921777236,1.9422861143267174,-0.0022061940931717085,3.9999930484508273,Y
0,1118,35896.75967383101,-372.35211441851555,1.2839331785252364,-0.0014710374003260134,7.939042805085586,Y
0,1119,-29166.515589483926,296.6554726436774,-1.0048221936721538,0.0011336432957700143,-1.2450066015779697,Y
0,1120,-12526.11713146761,124.6462126587909,-0.41259449057710007,0.00045460571450601063,-11.458074907020286,Y
0,1121,-17092.86237109514,171.68587249239,-0.5738567900535968,0.0006384893001351166,-14.333110260274832,Y
0,1122,-49971.21450496759,508.5650335142204,-1.7239653079917276,0.0019468763608984838,-10.6147159058632,Y
0,1123,-3930.0672670974236,34.0730359386671,-0.09557423103830354,8.610406797483644e-05,-2.865814861956908,Y
0,1124,-33457.17062348094,338.08604460031563,-1.1376761507266082,0.0012751675805675934,-9.908124724309399,Y
0,1125,-63595.248069182686,646.9113418296919,-2.1922267404438682,0.002475294945021156,2.745109689349471,Y
0,1126,21334.822929345428,-227.6116948667933,0.8063699622132465,-0.0009481635132409021,1.9239362521863717,Y
0,1127,-31816.989964384924,319.1025547902513,-1.0656177021609585,0.0011852731372258127,7.306581883717461,Y
0,1128,214164.05886748512,-2209.2400926632213,7.591600054160821,-0.008688104218022677,-3.9198298842884025,Y
0,1129,136312.0766143485,-1448.8288542968546,5.119902229567568,-0.006014386568353696,-3.919829494694321,Y
0,1130,124044.15071271425,-1287.7564715325855,4.451718349994102,-0.005123266747943471,-25.320744361498633,Y
0,1131,129499.78288110618,-1354.7417209432178,4.71504632555924,-0.00545822639350326,7.3561856081050125,Y
0,1132,-19946.551461794566,133.75139272541293,-0.2234818302406744,-3.21691921334931e-07,3.0714943371018606,Y
0,1133,165937.36705811517,-1701.846213088624,5.8122016566958195,-0.006609202762856092,-7.768607287631507,Y
0,1134,183229.89477142258,-1887.2730176325422,6.474731633169447,-0.007397695094207423,-3.859933443663877,Y
0,1135,126051.33439882935,-1304.8979331398677,4.49576385399007,-0.0051540606658414066,-137.4723309024052,Y
0,1136,-25467.83290922309,229.12084051157586,-0.6789004192366275,0.000662126493062908,-4.602911763011598,Y
0,1137,365192.0885824282,-3718.6461205331298,12.614920473596522,-0.014255498211412898,7.276827034826388,Y
0,1138,159044.91810297762,-1638.0281770924114,5.616141774219083,-0.0064091185624697965,-4.605403656082192,Y
0,1139,39975.04389676795,-425.56294537609267,1.5051475419164964,-0.0017680024517697664,-12.882281523531741,Y
0,1140,299585.2208576424,-3075.5236955436376,10.51368843989816,-0.011966723322924987,-16.217396712407698,Y
0,1141,140405.2123463169,-1435.6704690089796,4.887472530471011,-0.005538550415861913,3.2472520315281512,Y
0,1142,198134.90499533675,-2020.2951990800375,6.859833089199181,-0.007755334059478046,-16.170978424945165,Y
0,1143,78071.40230756222,-810.9095184553815,2.8004740729144055,-0.0032148254914008897,2.5106171905454158,Y
0,1144,47808.63784895999,-520.3645453613608,1.8774185548394144,-0.0022447032751220894,35.89062217148028,Y
0,1145,171725.51887847637,-1792.7006486134937,6.235905839431661,-0.0072270561346738545,49.27141536896218,Y
0,1146,-24742.031697563605,247.33277259328378,-0.8269586511609913,0.0009266623852250174,54.080592523043954,Y
0,1147,-4872.307087735485,33.053362027908996,-0.055793026888300366,3.252855119647887e-07,23.801235034018223,Y
0,1148,-57839.35388407574,579.6290411200371,-1.934569333903838,0.0021506987861719656,-9.741447189705134,Y
0,1149,-16741.557819879537,163.24052867366015,-0.5287317573622422,0.0005690756918940765,-15.208400246028532,Y
0,1150,-21280.103238487216,210.72040838636673,-0.6943639655250997,0.0007617634573112214,-15.106034691290166,Y
0,1151,-10486.169162216047,102.47973286147048,-0.33328458457003607,0.0003609982839348078,-31.71305357911102,Y
0,1152,-3266.719772419006,27.967338670502542,-0.07694028386164446,6.695323517238011e-05,-27.68977864599392,Y
0,1153,-17537.17709697345,172.93080293825852,-0.5673393958237717,0.0006195598416637248,-25.931537759681234,Y
0,1154,2049.6897944429465,-24.718639340889244,0.09674414130161785,-0.00012343993596813165,-19.548802085846923,Y
0,1155,-19689.974268805607,180.947927974245,-0.5499228162341139,0.0005524503145118472,-20.199021963303725,Y
0,1156,16510.693939517176,-176.38520832398075,0.6243483067693769,-0.0007321836452748381,-5.688081690193327,Y
0,1157,27600.02937229868,-290.76519118426586,1.01676571419293,-0.0011794600466171375,9.896109831211252,Y
0,1158,31540.697137890566,-333.2435000191122,1.1704181212697635,-0.0013659651846508226,2.9129662226442097,Y
0,1159,26502.89767192737,-277.6197208906031,0.9662479716713794,-0.001116835277059942,-1.3044166004861601,Y
0,1160,-3975.088759894379,24.238795067958254,-0.027471927050481217,-2.9503319174123995e-05,8.808412470462743,Y
0,1161,12190.884017716244,-138.3274383749034,0.5199609357276074,-0.0006472193324590478,-0.5516469277403928,Y
0,1162,-43251.76764228793,428.09324461755796,-1.4103924706931994,0.0015473378107830464,-6.391192168640657,Y
0,1163,38690.039488824295,-405.45243338170627,1.4146175575642357,-0.0016427469256675546,-8.355927722536489,Y
0,1164,-17983.346637329374,175.90424353493373,-0.57049530308819,0.0006138552772378448,-16.041681892916962,Y
0,1165,36195.276122154035,-381.0520899388155,1.333980909107953,-0.0015525668362005667,0.8882806109872821,Y
0,1166,1474.7690202561662,-23.60685989346896,0.10931184530617559,-0.00015615642973528944,-5.94407321540892,Y
0,1167,-26690.150658841663,265.52416864648643,-0.8773014488090193,0.000962713239087047,10.34824002855148,Y
0,1168,-4070.104755578754,34.359149028926865,-0.09246853641457424,7.768788890839877e-05,-0.4126893333443249,Y
0,1169,-3688.3144095913726,31.523685850503682,-0.08645475168727852,7.525049665070042e-05,1.97018911382823,Y
0,1170,60304.84072186903,-629.936143156076,2.192285997422462,-0.0025411417353951274,-12.356006171465634,Y
0,1171,26226.31636920868,-284.6591234387671,1.027076578650931,-0.0012315375007565551,10.406231446668778,Y
0,1172,-14530.67311413038,135.87728831838328,-0.42054450386092646,0.0004309104730286766,-8.235365771020312,Y
0,1173,20131.639469584665,-207.57309181184593,0.7129186246036252,-0.0008149882281628451,-23.977141610416886,Y
0,1174,52704.540322571884,-545.1619212618591,1.878519096775033,-0.0021557481626318965,-2.679834516567791,Y
0,1175,-30119.591221494895,301.145704253746,-1.0006755142678507,0.001105187333017329,3.41597385031797,Y
0,1176,-4997.344497769691,44.976581795057925,-0.13183021900738245,0.0001254410708550614,-37.313453581071386,Y
0,1177,5607.6814173007615,-61.36991042797473,0.2230980950589458,-0.00026895480504669436,-13.518639760791498,Y
0,1178,-22864.73865924586,226.09484536323032,-0.7434503427949658,0.0008135783873016004,-4.445925999435982,Y
0,1179,-32360.46283700195,317.4610141855776,-1.0350403597383824,0.0011220347693201172,2.4685997672354416,Y
0,1180,40114.255411161284,-417.16644693914463,1.4428471737523594,-0.0016591241849434686,12.17413593924137,Y
0,1181,13658.015366819187,-143.18924958851807,0.49851544150354543,-0.0005760094507462675,-7.620483930983115,Y
0,1182,25626.344106046487,-264.51572935177154,0.9087469172662829,-0.0010386646030211674,-3.8840866054064183,Y
0,1183,11938.888262818491,-124.41368970493413,0.4314986490887679,-0.0004978272549573631,-0.9518859531128356,Y
0,1184,5557.61417501757,-67.99905601762384,0.26788855750556073,-0.0003425626157114621,7.942717970381835,Y
0,1185,-21993.725687169044,213.26897897388028,-0.6877766583866717,0.0007379364817366348,-10.171836067175239,Y
0,1186,-5373.175599397667,43.06646192067673,-0.10777136631799757,8.02925785105919e-05,-29.753097578583933,Y
0,1187,-15002.166216899299,145.1987682629913,-0.46708483897439157,0.00049961348081956,-6.075394995603482,Y
0,1188,-4281.996507744579,30.805598356418933,-0.06227258891527944,2.458366606317029e-05,-8.708811059535545,Y
0,1189,-9440.205660809093,89.93072281945274,-0.28420809488766274,0.00029822763955233045,-5.662709869031962,Y
0,1190,40530.50368429119,-427.42110312006395,1.4989481072281463,-0.0017476165558570705,-3.596773760200092,Y
0,1191,91338.67882982575,-957.0465706779235,3.338818562572124,-0.00387762599488276,-13.078338968838402,Y
0,1192,81737.78829619804,-855.3565218999217,2.980519092564455,-0.003457685588351613,4.565177878654679,Y
0,1193,44403.961853823625,-471.69417063303547,1.667813261533088,-0.0019623653808988287,4.000419412522931,Y
0,1194,17782.78839466795,-188.19603849704768,0.6602093284004062,-0.000767248364409472,-1.2357756023155329,Y
0,1195,41934.12361351731,-432.2324499477746,1.4812088119245754,-0.0016868390587615103,1.4403689379015034,Y
0,1196,19846.05883911991,-212.8804954951965,0.7575111392852288,-0.00089392227632394,-12.559427450816745,Y
0,1197,-860.4221690283563,9.249456222609119,-0.03317519714198188,3.972183141676243e-05,-60.53052611658289,Y
0,1198,-4518.294707293978,46.3155711157659,-0.15850273279492816,0.00018115204249922489,-50.99363909840563,Y
0,1199,-312.2205383028029,4.096851821194798,-0.01729130154373855,2.3756320914171573e-05,-44.947326878015005,Y
0,1200,855.7591086760319,-8.210155167318343,0.025846170831842687,-2.6546074969619024e-05,-54.8498023839236,Y
0,1201,-3234.775783336472,33.41379186067074,-0.11528321587766646,0.0001329011588056635,-51.94566811789674,Y
0,1202,24910.37749699307,-261.24498901939523,0.9119143396510826,-0.0010589530804293937,-7.064190084324112,Y
0,1203,455.24934224307236,-15.532546635424394,0.0901410415514768,-0.00014404132628272854,-11.72128451790184,Y
0,1204,-478.99688223328013,-4.843462297734864,0.05004315621726012,-9.458095568821165e-05,-7.035738953051135,Y
0,1205,-6252.920998162276,54.953874146271566,-0.1559537591529344,0.00014147548907393246,-17.435969081077964,Y
0,1206,1518.8149913542195,-23.941177388435314,0.11079884610190883,-0.00015900429386534693,-17.77546296686328,Y
0,1207,29199.6851562323,-300.0735428046597,1.0259726539482414,-0.0011663614552721105,-7.791820490560225,Y
0,1208,68579.82414490129,-702.3909023225942,2.394596815311759,-0.0027163664723951477,-2.346047666785454,Y
0,1209,75208.7629695404,-770.0954016746946,2.625237088265032,-0.00297839480335667,0.4817795723188194,Y
0,1210,55360.62936312052,-567.3318577868255,1.9351861105488384,-0.00219605890736689,2.495500410309325,Y
0,1211,71852.58351344077,-737.5059065335405,2.5203140517692737,-0.0028664762825378535,1.3555194057399795,Y
0,1212,-12181.842428919561,112.55275159550015,-0.3427248036880114,0.0003435306585709484,3.1025687071360055,Y
0,1213,-9336.252943565809,88.9218764025457,-0.2803254273315499,0.0002924649060734514,-9.61938802310927,Y
0,1214,-27841.93777054631,266.9723891260203,-0.8496062770535242,0.0008976649215400869,7.85459265306085,Y
0,1215,294.2047863697383,-14.968480507745237,0.0918272483853213,-0.00014977263721132383,-7.197331219500631,Y
0,1216,-13617.101806369765,131.41847105235016,-0.4206818130532474,0.00044700708357178336,-5.093235202457649,Y
0,1217,-2782.6375791461724,19.504275642064105,-0.036741441775979045,9.510113192642443e-06,2.9281019610792427,Y
0,1218,-29215.61613307531,290.024203128167,-0.9581771488644204,0.001054032151800718,-9.631649369757461,Y
0,1219,-13371.678051012395,129.37605773237405,-0.4158977757513195,0.0004446111379545623,-7.324786771548858,Y
0,1220,-1842.2281414743973,12.113538257015513,-0.01840644840412834,-4.5174393570174765e-06,2.313920408245803,Y
0,1221,-4579.273169123747,43.49405695658968,-0.13688165980794983,0.0001429866335637152,-3.5587261064164615,Y
0,1222,-3550.1873148263176,26.308534057356717,-0.0557682223810273,2.5671445273673248e-05,-3.0514631384086233,Y
0,1223,-308.2405113228709,-2.038612232072658,0.024215222906608484,-4.622797899161111e-05,-7.531765290345394,Y
0,1224,-4443.745967882744,35.055370568269,-0.08442645518295794,5.74678514776942e-05,6.698578844293844,Y
0,1225,22996.571627137335,-244.29726757339535,0.8618442402322463,-0.001009141109603844,7.028649464867908,Y
0,1226,5896.338381265899,-70.60740965397474,0.27519245050077984,-0.0003503114229206106,2.1354253418791913,Y
0,1227,-5879.665395661783,51.03221662860845,-0.14345447139882075,0.00012969865008272946,-7.439157106821714,Y
0,1228,25160.156502708363,-265.44131509775866,0.9316572518946851,-0.001087250852570868,-17.905384061510357,Y
0,1229,12719.111371996243,-134.5826873089043,0.47372907061432,-0.0005542277059458216,-15.28335460266474,Y
0,1230,28909.207938497955,-308.42474575129074,1.0934734526621215,-0.0012877349621075885,-1.645917235243342,Y
0,1231,28747.411303085133,-301.46968637930297,1.0516523476749282,-0.0012199128660614724,-7.370198976599637,Y
0,1232,-35199.6406821986,346.6469334733065,-1.1369268889165014,0.0012422136671817804,-9.729315872358217,Y
0,1233,42524.14340648193,-444.004981645686,1.5446330842208287,-0.0017900079194281416,-3.7901041706450407,Y
0,1234,78570.56399297509,-807.390452103362,2.763428743995256,-0.0031501647774165135,4.572851133982254,Y
0,1235,34112.775827351674,-357.31607645123046,1.2455433054178564,-0.0014447915410398602,-28.221438911615593,Y
0,1236,-30956.46648001951,319.4032690012921,-1.0980994326793152,0.0012579947340012796,0.7271201939322385,Y
0,1237,-16468.061610861903,170.9203896162805,-0.5913581590575642,0.0006820795297829006,-15.724278847167561,Y
0,1238,-11786.481703284391,121.20370319393874,-0.4154138478993885,0.0004745836196753384,-22.3913960870433,Y
0,1239,3041.606882848967,-28.351836558294476,0.08721347814690039,-8.828978703879507e-05,-16.09551990061449,Y
0,1240,95.54691324840752,-1.4240775126597176,0.0064160815605584735,-9.067293155705928e-06,-64.98363767714989,Y
0,1241,-50.38504286501853,-0.4078525146445306,0.00446023665066622,-8.369683824294977e-06,-56.99856723364982,Y
0,1242,1082.7893734192392,-12.011358231196729,0.04405811090239921,-5.342970962300399e-05,-56.762449009334574,Y
0,1243,1554.9343024721018,-18.05291030088779,0.06883289745478037,-8.633287504780676e-05,-33.57609437873899,Y
0,1244,6080.32701997348,-66.08826586580327,0.23793983659824428,-0.0002836671211142856,-14.210955521671792,Y
0,1245,1795.2339882541407,-18.732879309831073,0.0649863388321601,-7.492784207677774e-05,-96.71038240993427,Y
0,1246,409.95314093323475,-4.229131781819848,0.014504848216795053,-1.653427625788533e-05,-116.56584200176441,Y
0,1247,283.41793797969075,-2.9054449595137126,0.00990374994808502,-1.122187264343468e-05,-122.39087503070229,Y
0,1248,-615.3936131443683,6.7110882113470325,-0.024415207457417567,2.9648591672506377e-05,-79.85724718553516,Y
0,1249,184.15494590336874,-1.8000535446585502,0.005799336833445686,-6.140522446731621e-06,-120.42172951823241,Y
0,1250,1323.651210987472,-15.128561947919955,0.05724275718358644,-7.162674137964123e-05,-20.80470931418481,Y
0,1251,-2941.5578201153744,27.119361160999876,-0.0824501486256447,8.262363939343085e-05,-43.596087425045354,Y
0,1252,777.1723940370551,-10.043531286454733,0.04140698588858762,-5.511057018288767e-05,-48.44304267616239,Y
0,1253,-5923.872590427496,56.41243860463453,-0.17790586243882275,0.00018575596496522953,-48.53565398258947,Y
0,1254,-4217.987802768226,39.05412430976532,-0.11934100091140089,0.00012025423485688919,-25.5079203322236,Y
0,1255,2636.48085477414,-29.72560081649321,0.11079505611317053,-0.00013654209596517577,-31.25963689017317,Y
0,1256,-7553.472836681289,74.99595911988806,-0.24776938750089986,0.00027246403661013825,-21.31679948778005,Y
0,1257,-1505.665860719367,13.556994547379293,-0.039839311947268995,3.806519543429334e-05,-27.6141954121371,Y
0,1258,439.2157718641989,-6.249975015113654,0.027412390946780545,-3.8089129366617646e-05,-32.22286075644346,Y
0,1259,-5574.1817283827795,53.62546994728965,-0.171173636068357,0.0001813162792041052,-37.920136212873814,Y
0,1260,-1985.6465076523025,17.299788759977847,-0.04874784806991566,4.3943367519079266e-05,-30.563104121809488,Y
0,1261,-5961.853829430557,58.15183342549871,-0.18856095931474284,0.0002033090866447499,-42.19463330248557,Y
0,1262,383.7951063245689,-5.4738891592431616,0.023842206652274614,-3.273940262101697e-05,-28.091041490745518,Y
0,1263,1265.5449372824035,-15.19982282551797,0.05953845818256184,-7.633043011760746e-05,-44.48554367219065,Y
0,1264,1966.1458260824802,-21.398693520084365,0.0773283899082087,-9.269420397895789e-05,-35.02950491223594,Y
0,1265,-4104.640492914269,39.20506965775468,-0.124371993789035,0.00013111482824839323,-28.064226503890573,Y
0,1266,-11065.860668347214,109.30791128593434,-0.3593954908144878,0.0003934011657269717,-24.55928057953365,Y
0,1267,7202.099725632541,-75.02189545520405,0.2602449051625521,-0.0003005384123333039,-29.260954284955126,Y
0,1268,1928.0867518428738,-21.14933059209031,0.07683567779610587,-9.241285282568898e-05,-36.42915234597572,Y
0,1269,7393.851722118481,-77.1292529211315,0.267930263259334,-0.00030985974463405033,-30.061368291121063,Y
0,1270,1258.939384531713,-15.233550228209282,0.059774297813963526,-7.651512059100128e-05,-18.385939795994187,Y
0,1271,4831.038623703199,-52.456875947208225,0.18892595539829454,-0.00022568668588995896,-26.610170572213008,Y
