,GroupID,B0,E,Eh,El,Th,Tl,AIC,Converge
0,923,5.014957184502447,24.1693754089872,5.724623441155153,23.929047362964567,301.39328505853877,283.33398147681754,21.739690850817595,Y
0,924,NA,NA,NA,NA,NA,NA,NA,N
0,925,NA,NA,NA,NA,NA,NA,NA,N
0,926,NA,NA,NA,NA,NA,NA,NA,N
0,927,NA,NA,NA,NA,NA,NA,NA,N
0,928,NA,NA,NA,NA,NA,NA,NA,N
0,929,128.99160246329768,0.22792575820487623,1.7158772773760673,9.266801784552691e-05,373.3496276376802,368.1256862200976,40.074435555067446,Y
0,930,NA,NA,NA,NA,NA,NA,NA,N
0,931,NA,NA,NA,NA,NA,NA,NA,N
0,932,NA,NA,NA,NA,NA,NA,NA,N
0,933,139.9034814155849,0.24932275105560853,15.599734988414124,0.0002259458787366752,308.4947340669358,319.51664836894577,37.587894932975,Y
0,934,NA,NA,NA,NA,NA,NA,NA,N
0,935,NA,NA,NA,NA,NA,NA,NA,N
0,936,NA,NA,NA,NA,NA,NA,NA,N
0,937,NA,NA,NA,NA,NA,NA,NA,N
0,938,NA,NA,NA,NA,NA,NA,NA,N
0,939,NA,NA,NA,NA,NA,NA,NA,N
0,940,4.470333522879656,-4.439954715755318,-6.019619625074137,-3.364307825757849,285.9385372401548,220.06927535187128,-1183.3632071039005,Y
0,941,NA,NA,NA,NA,NA,NA,NA,N
0,942,NA,NA,NA,NA,NA,NA,NA,N
0,943,NA,NA,NA,NA,NA,NA,NA,N
0,944,NA,NA,NA,NA,NA,NA,NA,N
0,945,240941907.269682,9.463607516074157,-20.9031389618649,8.659137211337999,214.8154135904377,268.1221160149721,-1122.7246458925579,Y
0,946,NA,NA,NA,NA,NA,NA,NA,N
0,947,NA,NA,NA,NA,NA,NA,NA,N
0,948,NA,NA,NA,NA,NA,NA,NA,N
0,949,NA,NA,NA,NA,NA,NA,NA,N
0,950,44.771098940345034,3.341008117563875,4.912394934296325,2.904623736721683,289.9829002629145,280.22793836474597,16.493218055413635,Y
0,951,NA,NA,NA,NA,NA,NA,NA,N
0,952,NA,NA,NA,NA,NA,NA,NA,N
0,953,NA,NA,NA,NA,NA,NA,NA,N
0,954,NA,NA,NA,NA,NA,NA,NA,F
0,955,NA,NA,NA,NA,NA,NA,NA,F
0,956,NA,NA,NA,NA,NA,NA,NA,F
0,957,NA,NA,NA,NA,NA,NA,NA,F
0,958,NA,NA,NA,NA,NA,NA,NA,F
0,959,NA,NA,NA,NA,NA,NA,NA,F
0,960,NA,NA,NA,NA,NA,NA,NA,F
0,961,NA,NA,NA,NA,NA,NA,NA,F
0,962,NA,NA,NA,NA,NA,NA,NA,N
0,963,NA,NA,NA,NA,NA,NA,NA,N
0,964,NA,NA,NA,NA,NA,NA,NA,F
0,965,NA,NA,NA,NA,NA,NA,NA,F
0,966,NA,NA,NA,NA,NA,NA,NA,F
0,967,NA,NA,NA,NA,NA,NA,NA,F
0,968,NA,NA,NA,NA,NA,NA,NA,F
0,969,NA,NA,NA,NA,NA,NA,NA,F
0,970,NA,NA,NA,NA,NA,NA,NA,F
0,971,NA,NA,NA,NA,NA,NA,NA,F
0,972,NA,NA,NA,NA,NA,NA,NA,F
0,973,4.446662931771428,12.157128989304972,11.959208878736963,13.56646636205955,282.48111440692827,287.0424964892448,-35.81658044650874,Y
0,974,NA,NA,NA,NA,NA,NA,NA,F
0,975,NA,NA,NA,NA,NA,NA,NA,F
0,976,NA,NA,NA,NA,NA,NA,NA,N
0,977,NA,NA,NA,NA,NA,NA,NA,F
0,978,NA,NA,NA,NA,NA,NA,NA,N
0,979,NA,NA,NA,NA,NA,NA,NA,N
0,980,1.3962462598098744e+18,45.3561659755279,101.80697024964527,44.76334001638522,295.24173844648305,277.0427036162901,53.20446251127342,Y
0,981,NA,NA,NA,NA,NA,NA,NA,N
0,982,NA,NA,NA,NA,NA,NA,NA,N
0,983,67.11385639602851,4.150631012212268,3.4917599085697737,3.4991797814421477,277.8606136221423,279.32046285935195,-7.689184077397904,Y
0,984,NA,NA,NA,NA,NA,NA,NA,N
0,985,NA,NA,NA,NA,NA,NA,NA,N
0,986,1.4125113088646561,0.3564607985503924,11.371552973957115,-0.0004320903046664535,303.6566361827408,297.9438422586557,-98.7746491239261,Y
0,987,NA,NA,NA,NA,NA,NA,NA,N
0,988,NA,NA,NA,NA,NA,NA,NA,N
0,989,NA,NA,NA,NA,NA,NA,NA,N
0,990,NA,NA,NA,NA,NA,NA,NA,N
0,991,NA,NA,NA,NA,NA,NA,NA,N
0,992,NA,NA,NA,NA,NA,NA,NA,N
0,993,NA,NA,NA,NA,NA,NA,NA,N
0,994,NA,NA,NA,NA,NA,NA,NA,N
0,995,NA,NA,NA,NA,NA,NA,NA,N
0,996,NA,NA,NA,NA,NA,NA,NA,N
0,997,NA,NA,NA,NA,NA,NA,NA,N
0,998,NA,NA,NA,NA,NA,NA,NA,N
0,999,NA,NA,NA,NA,NA,NA,NA,N
0,1000,NA,NA,NA,NA,NA,NA,NA,N
0,1001,NA,NA,NA,NA,NA,NA,NA,N
0,1002,NA,NA,NA,NA,NA,NA,NA,F
0,1003,NA,NA,NA,NA,NA,NA,NA,N
0,1004,272767.03979788075,18.379199739017352,23.908188908630624,18.017434571595956,283.629374540025,278.22239146339564,-45.577610848673054,Y
0,1005,NA,NA,NA,NA,NA,NA,NA,N
0,1006,123918.61172925806,15.178164307452791,19.95563822743305,14.634156795026355,283.46991755703283,277.48888363189116,-35.785164562112904,Y
0,1007,0.4225290829601387,0.6811203005151495,4.430198364444465,-17.461667874354404,297.44777458562953,272.6680037444919,-29.32859202468571,Y
0,1008,NA,NA,NA,NA,NA,NA,NA,N
0,1009,NA,NA,NA,NA,NA,NA,NA,N
0,1010,NA,NA,NA,NA,NA,NA,NA,N
0,1011,3.3367776927632327,0.6886037841803752,4.629703673608313,-16.559474794497707,297.9534010037539,272.72256103655684,1.676820981425351,Y
0,1012,NA,NA,NA,NA,NA,NA,NA,N
0,1013,NA,NA,NA,NA,NA,NA,NA,N
0,1014,NA,NA,NA,NA,NA,NA,NA,N
0,1015,NA,NA,NA,NA,NA,NA,NA,N
0,1016,1.1991274648072248,0.14156669350642503,1.0589557755181642,1.1021237551691856e-05,438.9945250000829,360.9299398306098,-18.0951414898278,Y
0,1017,NA,NA,NA,NA,NA,NA,NA,N
0,1018,NA,NA,NA,NA,NA,NA,NA,N
0,1019,NA,NA,NA,NA,NA,NA,NA,N
0,1020,NA,NA,NA,NA,NA,NA,NA,N
0,1021,NA,NA,NA,NA,NA,NA,NA,N
0,1022,0.26443476988386627,2.8644697671406525,2.4031774966618094,2.403163902814391,283.2317562984351,281.7540656396506,-137.51271998572332,Y
0,1023,NA,NA,NA,NA,NA,NA,NA,N
0,1024,NA,NA,NA,NA,NA,NA,NA,N
0,1025,NA,NA,NA,NA,NA,NA,NA,N
0,1026,NA,NA,NA,NA,NA,NA,NA,N
0,1027,110701.3293612651,-2.9098559403285322,-40.87404967561832,-3.08287608199207,280.2140872507576,310.7884937457987,-19.72168437238168,Y
0,1028,NA,NA,NA,NA,NA,NA,NA,N
0,1029,NA,NA,NA,NA,NA,NA,NA,N
0,1030,NA,NA,NA,NA,NA,NA,NA,N
0,1031,NA,NA,NA,NA,NA,NA,NA,N
0,1032,NA,NA,NA,NA,NA,NA,NA,N
0,1033,5415360.572458638,8.981935613699921,49.48674012273322,8.778439080990307,293.3894891653113,273.37692619473137,10.172463305603857,Y
0,1034,NA,NA,NA,NA,NA,NA,NA,N
0,1035,NA,NA,NA,NA,NA,NA,NA,N
0,1036,NA,NA,NA,NA,NA,NA,NA,F
0,1037,735.7254146172223,1.6386992068497588,1.5025750947320917,1.4995838464824456,273.27457539675186,273.8491333379736,14.140817933294962,Y
0,1038,NA,NA,NA,NA,NA,NA,NA,N
0,1039,12102622744.08833,12.992272691027457,13.83554376536063,12.636281269462637,274.58374288067284,272.6937431942053,3.881743714105781,Y
0,1040,NA,NA,NA,NA,NA,NA,NA,N
0,1041,NA,NA,NA,NA,NA,NA,NA,N
0,1042,NA,NA,NA,NA,NA,NA,NA,N
0,1043,NA,NA,NA,NA,NA,NA,NA,N
0,1044,NA,NA,NA,NA,NA,NA,NA,N
0,1045,NA,NA,NA,NA,NA,NA,NA,N
0,1046,NA,NA,NA,NA,NA,NA,NA,N
0,1047,NA,NA,NA,NA,NA,NA,NA,N
0,1048,NA,NA,NA,NA,NA,NA,NA,N
0,1049,NA,NA,NA,NA,NA,NA,NA,N
0,1050,1727231.6399060274,8.867314212339805,8.558574598377728,2.3146115220216767,273.6711529729877,371.47875056921464,12.537994934629529,Y
0,1051,88031233020.1528,16.711765555179902,16.29420345256434,3.687489925345793,273.48621713441923,378.3288810146035,-3.4328173954625,Y
0,1052,NA,NA,NA,NA,NA,NA,NA,N
0,1053,7.481710810772083,2.310823379029641,3.296520481532385,2.4257482128527834,291.4899586789656,285.0087436659028,-36.33577286757649,Y
0,1054,NA,NA,NA,NA,NA,NA,NA,N
0,1055,NA,NA,NA,NA,NA,NA,NA,N
0,1056,NA,NA,NA,NA,NA,NA,NA,N
0,1057,NA,NA,NA,NA,NA,NA,NA,N
0,1058,NA,NA,NA,NA,NA,NA,NA,N
0,1059,NA,NA,NA,NA,NA,NA,NA,N
0,1060,NA,NA,NA,NA,NA,NA,NA,N
0,1061,NA,NA,NA,NA,NA,NA,NA,N
0,1062,24.47804566404832,1.6518710850628293,1.4368745989699774,1.4368235581655004,278.6789018124173,278.45833479903615,14.966103725981963,Y
0,1063,NA,NA,NA,NA,NA,NA,NA,N
0,1064,NA,NA,NA,NA,NA,NA,NA,N
0,1065,NA,NA,NA,NA,NA,NA,NA,N
0,1066,NA,NA,NA,NA,NA,NA,NA,N
0,1067,NA,NA,NA,NA,NA,NA,NA,F
0,1068,NA,NA,NA,NA,NA,NA,NA,N
0,1069,NA,NA,NA,NA,NA,NA,NA,N
0,1070,NA,NA,NA,NA,NA,NA,NA,N
0,1071,NA,NA,NA,NA,NA,NA,NA,F
0,1072,NA,NA,NA,NA,NA,NA,NA,N
0,1073,NA,NA,NA,NA,NA,NA,NA,N
0,1074,NA,NA,NA,NA,NA,NA,NA,N
0,1075,NA,NA,NA,NA,NA,NA,NA,N
0,1076,NA,NA,NA,NA,NA,NA,NA,N
0,1077,NA,NA,NA,NA,NA,NA,NA,N
0,1078,NA,NA,NA,NA,NA,NA,NA,N
0,1079,NA,NA,NA,NA,NA,NA,NA,F
0,1080,NA,NA,NA,NA,NA,NA,NA,N
0,1081,NA,NA,NA,NA,NA,NA,NA,N
0,1082,NA,NA,NA,NA,NA,NA,NA,N
0,1083,NA,NA,NA,NA,NA,NA,NA,F
0,1084,5.21310863645757,1.3838253023428126,7.296804877590728,1.4279466632992603,305.94496357170283,285.6214186230571,-30.62147195640948,Y
0,1085,NA,NA,NA,NA,NA,NA,NA,N
0,1086,NA,NA,NA,NA,NA,NA,NA,F
0,1087,NA,NA,NA,NA,NA,NA,NA,N
0,1088,NA,NA,NA,NA,NA,NA,NA,F
0,1089,NA,NA,NA,NA,NA,NA,NA,N
0,1090,NA,NA,NA,NA,NA,NA,NA,F
0,1091,NA,NA,NA,NA,NA,NA,NA,F
0,1092,NA,NA,NA,NA,NA,NA,NA,N
0,1093,NA,NA,NA,NA,NA,NA,NA,N
0,1094,70.23404773172841,0.24558264312538888,2.0278813587319773,-1.7844289747827191,305.05269042340836,278.3810239333114,7.49865826120622,Y
0,1095,NA,NA,NA,NA,NA,NA,NA,N
0,1096,NA,NA,NA,NA,NA,NA,NA,N
0,1097,NA,NA,NA,NA,NA,NA,NA,N
0,1098,NA,NA,NA,NA,NA,NA,NA,N
0,1099,NA,NA,NA,NA,NA,NA,NA,N
0,1100,NA,NA,NA,NA,NA,NA,NA,N
0,1101,NA,NA,NA,NA,NA,NA,NA,F
0,1102,NA,NA,NA,NA,NA,NA,NA,F
0,1103,NA,NA,NA,NA,NA,NA,NA,F
0,1104,NA,NA,NA,NA,NA,NA,NA,F
0,1105,NA,NA,NA,NA,NA,NA,NA,F
0,1106,NA,NA,NA,NA,NA,NA,NA,F
0,1107,NA,NA,NA,NA,NA,NA,NA,F
0,1108,NA,NA,NA,NA,NA,NA,NA,F
0,1109,NA,NA,NA,NA,NA,NA,NA,F
0,1110,NA,NA,NA,NA,NA,NA,NA,F
0,1111,NA,NA,NA,NA,NA,NA,NA,F
0,1112,NA,NA,NA,NA,NA,NA,NA,F
0,1113,NA,NA,NA,NA,NA,NA,NA,F
0,1114,NA,NA,NA,NA,NA,NA,NA,F
0,1115,NA,NA,NA,NA,NA,NA,NA,F
0,1116,NA,NA,NA,NA,NA,NA,NA,F
0,1117,NA,NA,NA,NA,NA,NA,NA,F
0,1118,NA,NA,NA,NA,NA,NA,NA,F
0,1119,NA,NA,NA,NA,NA,NA,NA,F
0,1120,NA,NA,NA,NA,NA,NA,NA,F
0,1121,NA,NA,NA,NA,NA,NA,NA,F
0,1122,NA,NA,NA,NA,NA,NA,NA,F
0,1123,NA,NA,NA,NA,NA,NA,NA,F
0,1124,NA,NA,NA,NA,NA,NA,NA,F
0,1125,NA,NA,NA,NA,NA,NA,NA,F
0,1126,NA,NA,NA,NA,NA,NA,NA,F
0,1127,NA,NA,NA,NA,NA,NA,NA,F
0,1128,NA,NA,NA,NA,NA,NA,NA,F
0,1129,NA,NA,NA,NA,NA,NA,NA,F
0,1130,NA,NA,NA,NA,NA,NA,NA,F
0,1131,NA,NA,NA,NA,NA,NA,NA,F
0,1132,NA,NA,NA,NA,NA,NA,NA,F
0,1133,NA,NA,NA,NA,NA,NA,NA,F
0,1134,NA,NA,NA,NA,NA,NA,NA,F
0,1135,NA,NA,NA,NA,NA,NA,NA,F
0,1136,NA,NA,NA,NA,NA,NA,NA,F
0,1137,NA,NA,NA,NA,NA,NA,NA,F
0,1138,NA,NA,NA,NA,NA,NA,NA,F
0,1139,NA,NA,NA,NA,NA,NA,NA,F
0,1140,NA,NA,NA,NA,NA,NA,NA,F
0,1141,NA,NA,NA,NA,NA,NA,NA,F
0,1142,NA,NA,NA,NA,NA,NA,NA,F
0,1143,NA,NA,NA,NA,NA,NA,NA,F
0,1144,NA,NA,NA,NA,NA,NA,NA,N
0,1145,16.868628189769193,0.1810650575204961,7.463796440817756,4.12429015713325,364.3847340872196,300.76103847514594,53.45056172392465,Y
0,1146,NA,NA,NA,NA,NA,NA,NA,N
0,1147,NA,NA,NA,NA,NA,NA,NA,N
0,1148,NA,NA,NA,NA,NA,NA,NA,N
0,1149,NA,NA,NA,NA,NA,NA,NA,N
0,1150,49.965724683056436,18.7492814015461,19.204819471235762,18.424660805563516,283.17133305904815,282.6321416984174,-17.053373001380614,Y
0,1151,NA,NA,NA,NA,NA,NA,NA,N
0,1152,24.50070638533931,18.936078636497847,19.701016530113925,18.42632463377163,283.52725647491724,282.5100241250657,-47.32906615828338,Y
0,1153,51.46566718578833,18.109915490796702,18.52305321819518,17.64161348868822,283.0175716984339,282.53593584606847,-38.13842741333423,Y
0,1154,NA,NA,NA,NA,NA,NA,NA,N
0,1155,NA,NA,NA,NA,NA,NA,NA,N
0,1156,NA,NA,NA,NA,NA,NA,NA,N
0,1157,NA,NA,NA,NA,NA,NA,NA,N
0,1158,NA,NA,NA,NA,NA,NA,NA,N
0,1159,NA,NA,NA,NA,NA,NA,NA,N
0,1160,NA,NA,NA,NA,NA,NA,NA,N
0,1161,18.605366063736298,0.03282096072255092,2.790057972758132,-1.975758876777158,302.9267260623863,271.6600046022068,-11.425265895386147,Y
0,1162,NA,NA,NA,NA,NA,NA,NA,N
0,1163,NA,NA,NA,NA,NA,NA,NA,F
0,1164,11437.521750720329,3.7261137984920327,4.303317168451996,3.322095281737296,275.54296276667736,271.04428270632627,-21.04326663203203,Y
0,1165,NA,NA,NA,NA,NA,NA,NA,N
0,1166,NA,NA,NA,NA,NA,NA,NA,F
0,1167,NA,NA,NA,NA,NA,NA,NA,N
0,1168,NA,NA,NA,NA,NA,NA,NA,N
0,1169,45.32396822278773,1.1204658260362501,12.131349299660684,1.145040403227721,310.63018884210794,278.69133003144856,5.220622758232268,Y
0,1170,NA,NA,NA,NA,NA,NA,NA,F
0,1171,NA,NA,NA,NA,NA,NA,NA,N
0,1172,NA,NA,NA,NA,NA,NA,NA,N
0,1173,NA,NA,NA,NA,NA,NA,NA,N
0,1174,NA,NA,NA,NA,NA,NA,NA,F
0,1175,2358058.2982975906,13.404295634850785,15.909875193632892,13.16097178649925,279.7715428700529,276.8140483017631,-9.354227184825241,Y
0,1176,NA,NA,NA,NA,NA,NA,NA,N
0,1177,NA,NA,NA,NA,NA,NA,NA,N
0,1178,NA,NA,NA,NA,NA,NA,NA,N
0,1179,NA,NA,NA,NA,NA,NA,NA,N
0,1180,NA,NA,NA,NA,NA,NA,NA,N
0,1181,NA,NA,NA,NA,NA,NA,NA,N
0,1182,NA,NA,NA,NA,NA,NA,NA,N
0,1183,NA,NA,NA,NA,NA,NA,NA,N
0,1184,NA,NA,NA,NA,NA,NA,NA,N
0,1185,NA,NA,NA,NA,NA,NA,NA,N
0,1186,NA,NA,NA,NA,NA,NA,NA,N
0,1187,NA,NA,NA,NA,NA,NA,NA,N
0,1188,NA,NA,NA,NA,NA,NA,NA,N
0,1189,NA,NA,NA,NA,NA,NA,NA,N
0,1190,NA,NA,NA,NA,NA,NA,NA,N
0,1191,NA,NA,NA,NA,NA,NA,NA,N
0,1192,NA,NA,NA,NA,NA,NA,NA,N
0,1193,NA,NA,NA,NA,NA,NA,NA,N
0,1194,NA,NA,NA,NA,NA,NA,NA,N
0,1195,NA,NA,NA,NA,NA,NA,NA,N
0,1196,NA,NA,NA,NA,NA,NA,NA,N
0,1197,0.9324049041546012,0.4103926912949609,1.7031015491330028,-2.0748196470296817e-05,390.0438723573436,315.5282179075353,-40.5305461802497,Y
0,1198,NA,NA,NA,NA,NA,NA,NA,N
0,1199,1.4469938662555015,0.45923055999976886,1.930512517240425,-0.00011866299006433104,376.83335064139175,319.9489656596509,-33.3543999048485,Y
0,1200,12.357757343946972,9.319448446440473,12.07102345066549,8.823263426968253,289.8762714943666,280.8794740273547,-60.34410874820949,Y
0,1201,NA,NA,NA,NA,NA,NA,NA,N
0,1202,NA,NA,NA,NA,NA,NA,NA,N
0,1203,NA,NA,NA,NA,NA,NA,NA,N
0,1204,NA,NA,NA,NA,NA,NA,NA,N
0,1205,NA,NA,NA,NA,NA,NA,NA,N
0,1206,NA,NA,NA,NA,NA,NA,NA,N
0,1207,NA,NA,NA,NA,NA,NA,NA,N
0,1208,NA,NA,NA,NA,NA,NA,NA,N
0,1209,NA,NA,NA,NA,NA,NA,NA,N
0,1210,NA,NA,NA,NA,NA,NA,NA,N
0,1211,NA,NA,NA,NA,NA,NA,NA,N
0,1212,NA,NA,NA,NA,NA,NA,NA,N
0,1213,15.157770046363973,1.8218594305748876,5.794712919753067,1.994444162422536,299.31081405916717,282.16866464331605,-9.631942162718499,Y
0,1214,20.639849307899134,1.6161214832730089,4.787101523689507,1.7875232668677186,302.9527379631178,284.9806821431402,9.189505325572108,Y
0,1215,NA,NA,NA,NA,NA,NA,NA,N
0,1216,30.807009116829075,1.1014744888471584,27.722889551387915,1.2869147220191413,311.98862384809007,282.12013795665933,-16.788833870754083,Y
0,1217,NA,NA,NA,NA,NA,NA,NA,N
0,1218,272240.14529327845,12.719354603857976,11.306477381935183,12.879441678212945,277.6333802670472,278.1653623810605,-10.946799138423533,Y
0,1219,40.49353486146826,1.9037095880146129,2.2255290279915396,1.5540250313842254,283.74125293315365,279.654110286138,-3.2496654932581883,Y
0,1220,NA,NA,NA,NA,NA,NA,NA,N
0,1221,NA,NA,NA,NA,NA,NA,NA,N
0,1222,NA,NA,NA,NA,NA,NA,NA,N
0,1223,NA,NA,NA,NA,NA,NA,NA,N
0,1224,NA,NA,NA,NA,NA,NA,NA,N
0,1225,NA,NA,NA,NA,NA,NA,NA,N
0,1226,NA,NA,NA,NA,NA,NA,NA,N
0,1227,NA,NA,NA,NA,NA,NA,NA,N
0,1228,NA,NA,NA,NA,NA,NA,NA,N
0,1229,NA,NA,NA,NA,NA,NA,NA,N
0,1230,NA,NA,NA,NA,NA,NA,NA,N
0,1231,8.679470352395162,0.36144101862197103,2.025003593255337,-16.168373766869138,308.4131321141726,277.7901708956611,-9.750394374370416,Y
0,1232,NA,NA,NA,NA,NA,NA,NA,F
0,1233,NA,NA,NA,NA,NA,NA,NA,F
0,1234,NA,NA,NA,NA,NA,NA,NA,F
0,1235,NA,NA,NA,NA,NA,NA,NA,F
0,1236,NA,NA,NA,NA,NA,NA,NA,N
0,1237,NA,NA,NA,NA,NA,NA,NA,N
0,1238,NA,NA,NA,NA,NA,NA,NA,N
0,1239,NA,NA,NA,NA,NA,NA,NA,N
0,1240,NA,NA,NA,NA,NA,NA,NA,N
0,1241,251.90432832660682,4.467340500059852,5.291540932772822,4.185557937802164,281.8098286082818,275.223310091614,-61.455230815085585,Y
0,1242,NA,NA,NA,NA,NA,NA,NA,N
0,1243,NA,NA,NA,NA,NA,NA,NA,N
0,1244,NA,NA,NA,NA,NA,NA,NA,N
0,1245,NA,NA,NA,NA,NA,NA,NA,N
0,1246,NA,NA,NA,NA,NA,NA,NA,N
0,1247,NA,NA,NA,NA,NA,NA,NA,N
0,1248,0.9449547544164875,0.3709242436831703,2.6771516772490163,6.560430930420652e-06,439.64945970574126,306.6415912974107,-50.4365320104509,Y
0,1249,NA,NA,NA,NA,NA,NA,NA,N
0,1250,NA,NA,NA,NA,NA,NA,NA,F
0,1251,NA,NA,NA,NA,NA,NA,NA,F
0,1252,NA,NA,NA,NA,NA,NA,NA,F
0,1253,NA,NA,NA,NA,NA,NA,NA,F
0,1254,NA,NA,NA,NA,NA,NA,NA,F
0,1255,NA,NA,NA,NA,NA,NA,NA,F
0,1256,NA,NA,NA,NA,NA,NA,NA,F
0,1257,NA,NA,NA,NA,NA,NA,NA,F
0,1258,NA,NA,NA,NA,NA,NA,NA,F
0,1259,NA,NA,NA,NA,NA,NA,NA,F
0,1260,NA,NA,NA,NA,NA,NA,NA,F
0,1261,NA,NA,NA,NA,NA,NA,NA,F
0,1262,NA,NA,NA,NA,NA,NA,NA,F
0,1263,NA,NA,NA,NA,NA,NA,NA,F
0,1264,NA,NA,NA,NA,NA,NA,NA,F
0,1265,NA,NA,NA,NA,NA,NA,NA,F
0,1266,NA,NA,NA,NA,NA,NA,NA,F
0,1267,NA,NA,NA,NA,NA,NA,NA,F
0,1268,NA,NA,NA,NA,NA,NA,NA,F
0,1269,NA,NA,NA,NA,NA,NA,NA,F
0,1270,NA,NA,NA,NA,NA,NA,NA,F
0,1271,NA,NA,NA,NA,NA,NA,NA,F
0,1272,NA,NA,NA,NA,NA,NA,NA,F
0,1273,NA,NA,NA,NA,NA,NA,NA,F
0,1274,NA,NA,NA,NA,NA,NA,NA,F
0,1275,NA,NA,NA,NA,NA,NA,NA,F
0,1276,NA,NA,NA,NA,NA,NA,NA,F
0,1277,NA,NA,NA,NA,NA,NA,NA,F
0,1278,NA,NA,NA,NA,NA,NA,NA,F
0,1279,NA,NA,NA,NA,NA,NA,NA,F
0,1280,NA,NA,NA,NA,NA,NA,NA,F
0,1281,NA,NA,NA,NA,NA,NA,NA,F
0,1282,NA,NA,NA,NA,NA,NA,NA,F
0,1283,NA,NA,NA,NA,NA,NA,NA,F
0,1284,NA,NA,NA,NA,NA,NA,NA,F
0,1285,NA,NA,NA,NA,NA,NA,NA,F
0,1286,NA,NA,NA,NA,NA,NA,NA,F
0,1287,NA,NA,NA,NA,NA,NA,NA,F
0,1288,NA,NA,NA,NA,NA,NA,NA,F
0,1289,NA,NA,NA,NA,NA,NA,NA,F
0,1290,NA,NA,NA,NA,NA,NA,NA,F
0,1291,NA,NA,NA,NA,NA,NA,NA,F
0,1292,NA,NA,NA,NA,NA,NA,NA,F
0,1293,NA,NA,NA,NA,NA,NA,NA,F
0,1294,NA,NA,NA,NA,NA,NA,NA,F
0,1295,NA,NA,NA,NA,NA,NA,NA,F
0,1296,NA,NA,NA,NA,NA,NA,NA,F
0,1297,NA,NA,NA,NA,NA,NA,NA,F
0,1298,NA,NA,NA,NA,NA,NA,NA,N
0,1299,NA,NA,NA,NA,NA,NA,NA,N
0,1300,NA,NA,NA,NA,NA,NA,NA,N
0,1301,NA,NA,NA,NA,NA,NA,NA,N
0,1302,NA,NA,NA,NA,NA,NA,NA,N
0,1303,741414.9784830433,14.530943086659345,3.59661900794711,14.212070099679572,325.93549550780403,277.1289691158366,-7.345813552112613,Y
0,1304,NA,NA,NA,NA,NA,NA,NA,F
0,1305,NA,NA,NA,NA,NA,NA,NA,N
0,1306,NA,NA,NA,NA,NA,NA,NA,N
0,1307,NA,NA,NA,NA,NA,NA,NA,N
0,1308,NA,NA,NA,NA,NA,NA,NA,N
0,1309,NA,NA,NA,NA,NA,NA,NA,N
0,1310,NA,NA,NA,NA,NA,NA,NA,N
0,1311,75.90409193319022,0.13867603686473826,1.3936631495286866,-0.0009542988051217035,405.715521149453,256.7430841759837,24.429316615798296,Y
0,1312,25.54099957432348,0.2285292019925364,3.409561438403418,-3.0704619787012467e-06,292.3384298130514,250.66631339411492,-0.1764366287538408,Y
0,1313,NA,NA,NA,NA,NA,NA,NA,N
0,1314,NA,NA,NA,NA,NA,NA,NA,N
0,1315,NA,NA,NA,NA,NA,NA,NA,N
0,1316,NA,NA,NA,NA,NA,NA,NA,N
0,1317,NA,NA,NA,NA,NA,NA,NA,N
0,1318,NA,NA,NA,NA,NA,NA,NA,N
0,1319,NA,NA,NA,NA,NA,NA,NA,N
0,1320,NA,NA,NA,NA,NA,NA,NA,N
0,1321,NA,NA,NA,NA,NA,NA,NA,N
0,1322,NA,NA,NA,NA,NA,NA,NA,N
0,1323,NA,NA,NA,NA,NA,NA,NA,N
0,1324,NA,NA,NA,NA,NA,NA,NA,N
0,1325,NA,NA,NA,NA,NA,NA,NA,N
0,1326,NA,NA,NA,NA,NA,NA,NA,N
0,1327,NA,NA,NA,NA,NA,NA,NA,N
0,1328,NA,NA,NA,NA,NA,NA,NA,N
0,1329,NA,NA,NA,NA,NA,NA,NA,N
0,1330,NA,NA,NA,NA,NA,NA,NA,N
0,1331,NA,NA,NA,NA,NA,NA,NA,N
0,1332,NA,NA,NA,NA,NA,NA,NA,N
0,1333,NA,NA,NA,NA,NA,NA,NA,N
0,1334,NA,NA,NA,NA,NA,NA,NA,N
0,1335,NA,NA,NA,NA,NA,NA,NA,N
0,1336,NA,NA,NA,NA,NA,NA,NA,N
0,1337,NA,NA,NA,NA,NA,NA,NA,N
0,1338,NA,NA,NA,NA,NA,NA,NA,N
0,1339,NA,NA,NA,NA,NA,NA,NA,N
0,1340,NA,NA,NA,NA,NA,NA,NA,N
0,1341,NA,NA,NA,NA,NA,NA,NA,N
0,1342,NA,NA,NA,NA,NA,NA,NA,N
0,1343,NA,NA,NA,NA,NA,NA,NA,F
0,1344,NA,NA,NA,NA,NA,NA,NA,F
0,1345,NA,NA,NA,NA,NA,NA,NA,N
0,1346,NA,NA,NA,NA,NA,NA,NA,N
0,1347,NA,NA,NA,NA,NA,NA,NA,N
0,1348,NA,NA,NA,NA,NA,NA,NA,N
0,1349,NA,NA,NA,NA,NA,NA,NA,N
0,1350,NA,NA,NA,NA,NA,NA,NA,N
0,1351,NA,NA,NA,NA,NA,NA,NA,N
0,1352,NA,NA,NA,NA,NA,NA,NA,N
0,1353,NA,NA,NA,NA,NA,NA,NA,N
0,1354,NA,NA,NA,NA,NA,NA,NA,N
0,1355,NA,NA,NA,NA,NA,NA,NA,N
0,1356,NA,NA,NA,NA,NA,NA,NA,N
0,1357,NA,NA,NA,NA,NA,NA,NA,N
